"Basin","Subbasin","Date","Year","Month","Avg_rainfall","Agency_name"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-03","2022","10","1.5522420829","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-04","2022","10","0.093519495","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-05","2022","10","0.4541546414","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-06","2022","10","0.2679469097","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-07","2022","10","0.0427358513","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-08","2022","10","0.042453558","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-09","2022","10","7.7799082796","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-10","2022","10","6.5416555006","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-11","2022","10","5.2051463449","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-12","2022","10","0.7974122309","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-13","2022","10","13.3214794495","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-14","2022","10","5.4077303938","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-15","2022","10","17.3602466","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-16","2022","10","4.1025805326","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-17","2022","10","5.1554132128","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-18","2022","10","13.614269716","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-19","2022","10","0.3732930426","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-20","2022","10","6.12871257","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-22","2022","10","8.02715757","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-21","2022","10","14.2251927742","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-23","2022","10","3.8158182409","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-24","2022","10","2.3824279339","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-25","2022","10","5.7696337623","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-26","2022","10","0.8647734347","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-27","2022","10","3.0085030047","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2022-10-28","2022","10","0.0948475346","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-01","2022","10","0.1478664327","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-02","2022","10","0.9582170924","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-03","2022","10","0.0036277747","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-04","2022","10","0.0268528468","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-05","2022","10","0.2793297839","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-07","2022","10","6.3056666421","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-06","2022","10","2.9010545738","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-08","2022","10","7.9879499212","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-09","2022","10","57.5285158406","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-10","2022","10","39.2398769045","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-11","2022","10","4.4267624165","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-12","2022","10","2.1140481638","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-14","2022","10","1.4072179555","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-13","2022","10","0.8726060226","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-15","2022","10","0.0187720259","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-16","2022","10","0.1666982127","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-17","2022","10","0.0996654338","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-18","2022","10","0.3857798071","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-19","2022","10","0.328538837","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-20","2022","10","0.050829029","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-22","2022","10","0.0882583427","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-21","2022","10","0.6026457668","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-23","2022","10","0.0334208232","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-24","2022","10","0.0511353856","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-25","2022","10","0.1327773199","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-26","2022","10","0.0286419828","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-27","2022","10","0.0201717353","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2022-10-28","2022","10","0.0376701738","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-01","2022","10","0.0092989951","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-02","2022","10","0.2031839371","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-03","2022","10","0.0052621589","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-05","2022","10","0.0002871708","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-07","2022","10","0.6339371392","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-06","2022","10","0.1577914783","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-08","2022","10","14.6596969826","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-09","2022","10","32.8631086229","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-10","2022","10","4.4297443189","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-11","2022","10","0.0073478778","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-12","2022","10","0.0136476374","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-13","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-14","2022","10","6.74822E-5","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-17","2022","10","8.30651E-5","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-18","2022","10","0.0008486568","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-22","2022","10","0.000929596","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-26","2022","10","0.000954557","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-27","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Banas","2022-10-28","2022","10","8.187E-7","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-01","2022","10","7.6745879058","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-03","2022","10","7.4935029195","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-02","2022","10","4.9294960228","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-04","2022","10","17.9812141262","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-05","2022","10","13.5668234385","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-06","2022","10","5.1939810338","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-07","2022","10","1.8569165675","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-08","2022","10","0.3166167666","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-09","2022","10","0.804086954","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-10","2022","10","5.3665297824","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-11","2022","10","4.2814454636","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-12","2022","10","34.2482603903","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-13","2022","10","7.814354633","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-14","2022","10","1.287997731","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-16","2022","10","0.2199915532","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-15","2022","10","0.6297163939","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-17","2022","10","0.0562149292","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-19","2022","10","0.1206152267","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-20","2022","10","0.2278008616","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-21","2022","10","0.1942091183","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-22","2022","10","0.0354771608","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-23","2022","10","0.089107454","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-24","2022","10","9.0735039653","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-25","2022","10","10.1102556186","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-26","2022","10","0.005187159","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-27","2022","10","0.0001852569","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2022-10-28","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-01","2022","10","0.0078673602","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-02","2022","10","0.0467312554","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-03","2022","10","0.1949144475","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-05","2022","10","0.202478322","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-07","2022","10","10.5789029517","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-06","2022","10","1.4425783631","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-08","2022","10","52.2483809036","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-09","2022","10","36.8388235914","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-10","2022","10","15.5168503646","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-11","2022","10","1.7278877809","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-12","2022","10","0.0187681101","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-13","2022","10","1.518E-7","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-16","2022","10","5.7876E-6","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-17","2022","10","3.1214E-5","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-18","2022","10","5.7876E-6","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-27","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2022-10-28","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-01","2022","10","0.1530595764","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-03","2022","10","0.1459564869","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-02","2022","10","1.08064755","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-04","2022","10","0.0535682616","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-05","2022","10","0.0031196719","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-06","2022","10","2.9639237258","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-07","2022","10","36.8902010652","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-08","2022","10","20.1586068566","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-09","2022","10","14.2548994534","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-10","2022","10","1.2002085999","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-11","2022","10","2.1780040229","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-12","2022","10","0.3916098782","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-13","2022","10","0.0010074695","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-17","2022","10","0.0695778308","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-18","2022","10","0.0924833336","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-19","2022","10","0.0059947177","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-22","2022","10","0.041486851","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-25","2022","10","0.062218352","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-27","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2022-10-28","2022","10","0.000370186","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-01","2022","10","14.12855379","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-03","2022","10","14.754140074","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-02","2022","10","10.3276204907","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-04","2022","10","22.0197396282","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-05","2022","10","8.9339189526","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-06","2022","10","4.3029756382","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-07","2022","10","2.2316510082","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-08","2022","10","1.3719387418","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-09","2022","10","0.1027856924","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-10","2022","10","0.2099283134","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-11","2022","10","3.0742747017","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-12","2022","10","13.2196101832","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-13","2022","10","8.6011637247","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-14","2022","10","2.0099418754","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-16","2022","10","0.1234962759","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-15","2022","10","1.4830412177","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-17","2022","10","0.3081159666","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-18","2022","10","0.1882642177","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-19","2022","10","0.2062390215","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-20","2022","10","0.0004272946","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-21","2022","10","0.0003425867","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-23","2022","10","0.0861308475","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-24","2022","10","3.7227121943","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-25","2022","10","2.5367803454","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-26","2022","10","0.000899362","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-27","2022","10","1.57144E-5","NRSC VIC MODEL"
"Ganga Basin","Damodar","2022-10-28","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-01","2022","10","0.0331158205","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-02","2022","10","0.0024092423","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-03","2022","10","1.6658565607","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-04","2022","10","10.9837743973","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-05","2022","10","17.0903600419","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-07","2022","10","3.3959825111","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-06","2022","10","6.2128595478","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-08","2022","10","2.6959534013","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-09","2022","10","0.4032312516","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-10","2022","10","4.6185048891","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-11","2022","10","8.62810478","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-12","2022","10","16.0030032652","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-13","2022","10","2.3761247765","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-14","2022","10","0.092722931","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-16","2022","10","0.0121601287","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-15","2022","10","0.0425986741","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-17","2022","10","0.0749310423","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-18","2022","10","0.0014101436","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-19","2022","10","0.0137891204","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-20","2022","10","0.2533231248","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-21","2022","10","0.039883978","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-22","2022","10","0.0083869559","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-24","2022","10","0.1317556097","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-25","2022","10","0.8640067348","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-27","2022","10","0.002766616","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2022-10-28","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-01","2022","10","0.1761589956","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-02","2022","10","0.5022358061","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-03","2022","10","0.0009612959","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-04","2022","10","1.1865833367","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-05","2022","10","6.6275100798","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-07","2022","10","28.8530302616","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-06","2022","10","69.301653772","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-08","2022","10","18.9535272586","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-09","2022","10","19.1785778912","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-10","2022","10","44.3624137303","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-11","2022","10","18.2772261978","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-12","2022","10","9.2923131347","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-13","2022","10","0.0060356708","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-14","2022","10","0.0066752428","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-15","2022","10","0.0042045324","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-16","2022","10","0.0340084497","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-17","2022","10","0.011649062","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-18","2022","10","0.0260809023","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-19","2022","10","0.3493564778","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-20","2022","10","0.119548847","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-22","2022","10","0.0626755816","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-21","2022","10","0.1841842294","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-23","2022","10","0.0020788705","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-24","2022","10","0.0067425693","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-25","2022","10","0.0612583008","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-26","2022","10","0.001188129","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-27","2022","10","0.0009872888","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2022-10-28","2022","10","0.0040620373","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-01","2022","10","1.408028354","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-02","2022","10","1.0231099567","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-03","2022","10","0.0655629132","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-04","2022","10","6.7733632836","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-05","2022","10","10.4705420835","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-07","2022","10","3.9254413868","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-06","2022","10","22.940261324","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-08","2022","10","8.6451802055","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-09","2022","10","0.3109171403","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-10","2022","10","9.7994297707","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-11","2022","10","6.5791856952","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-12","2022","10","6.9140193629","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-13","2022","10","0.3560243628","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-14","2022","10","0.0030228343","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-16","2022","10","0.0109327025","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-17","2022","10","0.0009507997","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-18","2022","10","0.004070287","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-19","2022","10","0.0141061916","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-20","2022","10","0.0259763175","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-21","2022","10","0.0073716462","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2022-10-22","2022","10","0.0019308255","NRSC VIC MODEL"
